0.7391304347826086, 0.4782608695652174, 0.5217391304347826, 0.5217391304347826, 0.5217391304347826, 0.6086956521739131, 0.6521739130434783, 0.6521739130434783
0.391304347826087, 0.17391304347826086, 0.17391304347826086, 0.2608695652173913, 0.2608695652173913, 0.2608695652173913, 0.34782608695652173, 0.30434782608695654
0.7391304347826086, 0.4782608695652174, 0.5217391304347826, 0.5217391304347826, 0.5217391304347826, 0.6086956521739131, 0.6521739130434783, 0.6521739130434783
0.34782608695652173, 0.17391304347826086, 0.17391304347826086, 0.2608695652173913, 0.2608695652173913, 0.2608695652173913, 0.34782608695652173, 0.30434782608695654
0.34782608695652173, 0.2608695652173913, 0.2608695652173913, 0.17391304347826086, 0.30434782608695654, 0.34782608695652173, 0.5652173913043478, 0.43478260869565216
0.34782608695652173, 0.21739130434782608, 0.21739130434782608, 0.043478260869565216, 0.21739130434782608, 0.13043478260869565, 0.21739130434782608, 0.30434782608695654
0.7111111111111111, 0.8666666666666667, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.6222222222222222, 0.8222222222222222, 0.7333333333333333
0.3111111111111111, 0.3333333333333333, 0.24444444444444444, 0.35555555555555557, 0.3111111111111111, 0.2, 0.2222222222222222, 0.28888888888888886
0.7111111111111111, 0.8666666666666667, 0.6666666666666666, 0.7777777777777778, 0.7333333333333333, 0.6222222222222222, 0.8222222222222222, 0.7333333333333333
0.28888888888888886, 0.3333333333333333, 0.24444444444444444, 0.35555555555555557, 0.3111111111111111, 0.2, 0.2222222222222222, 0.28888888888888886
1.0, 0.9111111111111111, 0.8666666666666667, 0.8222222222222222, 0.9555555555555556, 0.8444444444444444, 1.0, 0.9333333333333333
0.4444444444444444, 0.3333333333333333, 0.24444444444444444, 0.35555555555555557, 0.5333333333333333, 0.37777777777777777, 0.4, 0.4222222222222222
0.835820895522388, 0.8507462686567164, 0.835820895522388, 0.7611940298507462, 0.746268656716418, 0.9104477611940298, 0.8059701492537313, 0.746268656716418
0.22388059701492538, 0.19402985074626866, 0.40298507462686567, 0.16417910447761194, 0.29850746268656714, 0.34328358208955223, 0.373134328358209, 0.14925373134328357
0.835820895522388, 0.8507462686567164, 0.835820895522388, 0.7611940298507462, 0.746268656716418, 0.9104477611940298, 0.8059701492537313, 0.746268656716418
0.23880597014925373, 0.19402985074626866, 0.40298507462686567, 0.16417910447761194, 0.29850746268656714, 0.34328358208955223, 0.373134328358209, 0.14925373134328357
0.9402985074626866, 1.0, 0.9850746268656716, 1.0, 1.0, 1.0, 0.9253731343283582, 1.0597014925373134
0.4626865671641791, 0.3582089552238806, 0.4925373134328358, 0.373134328358209, 0.373134328358209, 0.5970149253731343, 0.43283582089552236, 0.5223880597014925
0.8876404494382022, 0.898876404494382, 0.8539325842696629, 0.9662921348314607, 0.9325842696629213, 0.8202247191011236, 0.9101123595505618, 0.8539325842696629
0.2808988764044944, 0.20224719101123595, 0.3146067415730337, 0.39325842696629215, 0.33707865168539325, 0.2808988764044944, 0.34831460674157305, 0.21348314606741572
0.8876404494382022, 0.898876404494382, 0.8539325842696629, 0.9662921348314607, 0.9325842696629213, 0.8202247191011236, 0.9101123595505618, 0.8539325842696629
0.2808988764044944, 0.20224719101123595, 0.3146067415730337, 0.39325842696629215, 0.33707865168539325, 0.2808988764044944, 0.34831460674157305, 0.21348314606741572
1.0, 1.0, 1.0, 0.9775280898876404, 1.0, 0.9662921348314607, 1.0, 1.0
0.33707865168539325, 0.42696629213483145, 0.48314606741573035, 0.4157303370786517, 0.48314606741573035, 0.4044943820224719, 0.42696629213483145, 0.5393258426966292
